Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
BUENOS AIRES,Berisso,Villa Nueva,0,0,0,0,1,0,1,0,1,1
BUENOS AIRES,Berisso,Villa Porteña,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Berisso,Villa Progreso,0,0,0,0,1,0,1,0,0,0
BUENOS AIRES,La Matanza,Gregorio De Laferrere,248439,1,1,1,1,0,1,1,1,1
BUENOS AIRES,La Matanza,Isidro Casanova,192465,1,1,1,1,0,1,1,1,1
BUENOS AIRES,La Matanza,La Tablada,113689,1,1,1,1,0,1,1,1,1
BUENOS AIRES,La Matanza,Lomas Del Mirador,74065,1,1,1,1,0,1,1,1,1
BUENOS AIRES,La Matanza,Rafael Castillo,147069,1,1,1,1,0,1,1,1,1
BUENOS AIRES,La Matanza,Ramos Mejía,139369,1,1,1,1,1,1,1,1,1
CORDOBA,Colón,Casa Bamba,111,0,0,0,0,0,0,0,1,0
CORDOBA,Colón,Ciudad De Los Niños,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Rojas,Las Carabelas,1107,0,0,0,1,1,1,1,0,1
BUENOS AIRES,Rojas,Los Indios,66,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Rojas,Rafael Obligado,901,0,0,0,0,0,1,0,0,1
BUENOS AIRES,Rojas,Roberto Cano,23,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Rojas,Rojas,19766,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Rojas,Sol de Mayo,20,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Rojas,Villa Manuel Pomar,52,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Rojas,Villa Parque Cecir,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Roque Pérez,Carlos Beguerie,399,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Roque Pérez,Roque Pérez,10358,1,1,1,0,0,1,1,1,1
BUENOS AIRES,Saavedra,Arroyo Corto,514,0,0,0,1,0,1,1,0,0
BUENOS AIRES,Saavedra,Colonia San Martín,92,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Saavedra,Dufaur,182,0,0,0,0,0,0,1,0,0
BUENOS AIRES,Saavedra,Espartillar,785,0,0,0,1,0,1,1,0,1
BUENOS AIRES,Saavedra,Goyena,516,0,0,0,1,0,0,0,0,0
CABA,COMUNA 04,BOCA,45113,1,1,1,1,1,1,1,1,1
CORDOBA,Calamuchita,La Cruz,1363,1,0,0,0,0,1,1,1,1
CORDOBA,Calamuchita,La Cumbrecita,549,0,0,0,0,0,1,0,1,1
CORDOBA,Calamuchita,Las Bajadas,141,0,0,0,0,0,1,0,0,1
CORDOBA,Calamuchita,Las Caleras,192,0,0,0,0,0,1,1,0,0
CORDOBA,Calamuchita,Los Cóndores,2879,1,0,0,0,1,1,1,1,1
CORDOBA,Calamuchita,Los Molinos,260,0,0,0,0,0,1,0,0,0
CABA,COMUNA 11,VILLA SANTA RITA,33325,1,1,1,1,1,1,1,1,1
CORDOBA,Colón,Colonia Caroya,16168,1,1,0,1,0,1,1,1,1
CORDOBA,Colón,Colonia Tirolesa,1293,0,0,0,0,0,0,1,1,1
CORDOBA,Colón,Colonia Vicente Agüero,123,0,0,0,0,0,0,1,0,0
CORDOBA,Colón,Corral Quemado,52,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,Country Chacras de la Villa - Country San Isidro,2178,0,0,0,0,0,0,0,1,1
CORDOBA,Colón,Dumesnil,0,0,0,0,1,0,0,0,0,1
CORDOBA,Colón,El Diquecito,0,0,0,0,0,0,0,0,0,1
RIO NEGRO,General Roca,Barrio Costa Oeste,834,0,0,0,0,0,0,0,1,1
CORDOBA,Calamuchita,Los Reartes,1192,1,0,0,0,1,1,1,1,1
CORDOBA,Calamuchita,Lutti,20,0,0,0,0,0,0,0,0,0
CORDOBA,Calamuchita,Monte Ralo,0,0,0,0,0,0,0,0,0,0
CORDOBA,Calamuchita,Parque Calmayo,44,0,0,0,0,0,1,0,0,0
CORDOBA,Calamuchita,Río de los Sauces,1001,0,0,0,0,0,1,1,1,1
CORDOBA,Calamuchita,San Agustín,3317,1,0,0,1,0,1,1,1,1
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),140,0,0,0,0,0,1,1,0,0
CORDOBA,Calamuchita,San Ignacio (Loteo Vélez Crespo),0,0,0,0,0,0,1,0,1,1
CORDOBA,Calamuchita,Santa Monica,0,0,0,0,0,0,0,0,0,0
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,12395,1,1,0,1,0,1,1,1,1
CORDOBA,Calamuchita,Segunda Usina,118,0,0,0,0,0,1,0,0,0
CORDOBA,Calamuchita,Solar de los Molinos,127,0,0,0,0,0,0,1,0,0
CORDOBA,Calamuchita,Villa Alpina,154,0,0,0,0,0,1,0,0,0
CORDOBA,Calamuchita,Villa Amancay,426,0,0,0,0,0,1,1,1,1
CORDOBA,Calamuchita,Villa Berna,135,1,0,0,0,0,1,1,0,1
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,0,0,1,0,0,0,0,0,0,1
CORDOBA,General Roca,Pincén,254,0,0,0,0,0,0,1,0,0
CORDOBA,Juárez Celman,Charras,1088,0,0,0,1,0,1,1,1,1
CORDOBA,Juárez Celman,El Rastreador,85,0,0,0,0,0,0,1,0,0
CORDOBA,Juárez Celman,General Cabrera,11734,1,0,0,0,0,0,1,1,1
CORDOBA,Juárez Celman,General Deheza,11061,1,1,0,1,0,0,1,1,1
CORDOBA,Juárez Celman,Huanchillas,1131,0,0,0,1,0,0,1,0,1
CORDOBA,Juárez Celman,La Carlota,12537,1,0,0,0,0,0,1,1,1
CORDOBA,Juárez Celman,Los Cisnes,559,1,1,0,0,0,0,1,0,1
CORDOBA,Juárez Celman,Olaeta,619,0,1,0,0,0,0,1,0,1
CORDOBA,Juárez Celman,Pacheco de Melo,60,0,0,0,0,0,0,0,0,0
CORDOBA,Juárez Celman,Paso del Durazno,12,0,0,0,0,0,0,0,0,0
CORDOBA,Juárez Celman,Santa Eufemia,2401,0,1,0,0,1,1,1,1,1
CORDOBA,Juárez Celman,Ucacha,5136,1,1,0,1,0,1,1,1,1
CORDOBA,Juárez Celman,Villa Reducción,1732,0,0,0,0,0,1,1,1,1
CORDOBA,General Roca,Ranqueles,46,0,0,0,0,0,0,0,0,0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),4740,0,1,0,1,0,1,1,1,1
CORDOBA,General Roca,Villa Huidobro,5656,0,1,1,1,1,1,1,1,1
CORDOBA,General Roca,Villa Sarmiento,373,0,0,0,0,0,0,0,0,1
CORDOBA,General Roca,Villa Valeria,2978,1,0,0,0,1,1,1,1,1
CORDOBA,General San Martín,Arroyo Algodón,677,0,0,0,1,0,0,0,1,1
CORDOBA,General San Martín,Arroyo Cabral,2654,1,1,0,1,1,1,1,1,1
CORDOBA,General San Martín,Ausonia,1046,0,0,0,1,0,0,1,1,1
CORDOBA,General San Martín,Chazón,1061,0,1,0,0,0,0,1,1,1
CORDOBA,General San Martín,Etruria,4070,1,0,0,0,1,0,1,1,1
CORDOBA,General San Martín,La Laguna,1482,1,0,0,0,0,0,1,1,1
CORDOBA,General San Martín,La Palestina,502,0,0,0,0,0,0,1,0,1
CORDOBA,General San Martín,La Playosa,2672,1,0,0,0,1,1,0,1,1
CORRIENTES,Goya,Colonia Carolina,420,0,0,0,0,1,1,1,1,1
CORRIENTES,Goya,Goya,71606,1,1,0,0,1,1,1,1,1
CORRIENTES,ItatÍ,Itatí,6562,1,0,0,0,1,1,1,1,1
CORRIENTES,ItatÍ,Ramada Paso,556,0,0,0,0,0,1,0,0,1
CORRIENTES,Ituzaingó,Colonia Liebig's,2429,0,1,0,0,1,1,1,1,1
CORRIENTES,Ituzaingó,Ituzaingó,19575,1,0,0,0,1,0,1,1,1
CORRIENTES,Ituzaingó,San Antonio,1049,0,0,0,0,0,0,0,1,1
CORRIENTES,Ituzaingó,San Carlos,2454,0,0,0,0,0,0,1,1,1
CORRIENTES,Ituzaingó,Villa Olivari,1276,0,0,0,0,1,1,0,1,1
CORRIENTES,Lavalle,Cruz de los Milagros,143,0,0,0,0,0,0,0,0,0
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,1831,0,0,0,1,1,1,1,0,1
CORRIENTES,Lavalle,Lavalle,2990,0,0,0,0,1,0,1,1,1
CORRIENTES,Lavalle,Santa Lucía,11589,1,0,0,1,1,1,1,1,1
CORRIENTES,Lavalle,Villa Córdoba,586,0,0,0,0,0,0,0,0,0
CORRIENTES,Lavalle,Yatayti Calle,539,0,0,0,0,0,0,0,0,1
CORRIENTES,Mburucuyá,Mburucuyá,6972,0,0,0,0,1,1,1,0,1
CORRIENTES,Mercedes,Felipe Yofré,1435,0,0,0,0,1,0,1,0,1
CORRIENTES,Mercedes,Mariano I. Loza (Est. Justino Solari),1843,0,0,0,0,1,1,1,0,1
CORRIENTES,Mercedes,Mercedes,33551,1,1,0,1,1,1,1,1,1
CORRIENTES,Monte Caseros,Colonia Libertad,620,0,0,0,0,0,1,0,0,1
CORRIENTES,Monte Caseros,Estación Libertad,212,0,0,0,0,0,1,0,0,1
CORRIENTES,Monte Caseros,Juan Pujol,1349,0,0,0,0,1,1,1,0,1
CORRIENTES,Monte Caseros,Mocoretá,5974,1,1,0,0,1,0,1,1,1
CORRIENTES,Monte Caseros,Monte Caseros,23470,1,0,0,1,1,1,1,1,1
CORRIENTES,Monte Caseros,Parada Acuña,159,0,0,0,0,0,1,0,0,0
CORRIENTES,Monte Caseros,Parada Labougle,492,0,0,0,0,0,1,0,0,0
CORRIENTES,Paso de los Libres,Bonpland,1029,0,0,0,0,0,1,0,0,1
CORRIENTES,Paso de los Libres,Parada Pucheta,328,0,0,0,0,0,1,0,0,1
LA PAMPA,Toay,Toay,11626,1,1,0,1,1,1,1,1,1
LA PAMPA,Trenel,Arata,1026,0,0,0,1,1,1,1,1,1
LA PAMPA,Trenel,Metileo,483,0,0,0,0,1,1,1,1,1
LA PAMPA,Trenel,Trenel,3387,1,1,0,0,1,1,1,1,1
LA PAMPA,Utracán,Ataliva Roca,707,0,0,0,1,1,1,1,1,1
LA PAMPA,Utracán,Chacharramendi,226,0,0,0,0,1,1,1,0,1
LA PAMPA,Utracán,Colonia Santa María,289,0,0,1,1,0,1,1,0,0
LA PAMPA,Utracán,General Acha,12184,1,1,0,1,1,1,1,1,1
LA PAMPA,Utracán,Quehué,422,0,0,0,1,1,1,1,0,0
LA PAMPA,Utracán,Unanué,69,0,0,0,1,0,1,0,0,0
LA RIOJA,Castro Barros,Santa Vera Cruz,123,0,0,0,0,0,1,0,0,0
MISIONES,Montecarlo,Puerto Piray,7430,1,0,0,0,1,0,1,1,1
MISIONES,Montecarlo,Taruma,810,0,0,0,0,1,0,0,0,0
MISIONES,Montecarlo,Villa Parodi,204,0,0,0,0,0,0,0,0,0
MISIONES,Oberá,Alberdi,759,0,0,0,1,0,1,1,1,1
MISIONES,Oberá,Barrio Escuela 461,411,0,0,0,0,0,0,0,0,0
MISIONES,Oberá,Barrio Escuela 633,719,0,0,0,0,0,0,0,1,1
MISIONES,Oberá,Campo Ramón,1235,0,1,0,1,1,0,1,0,1
MISIONES,Oberá,Campo Viera,7099,0,0,0,1,0,0,1,0,1
MISIONES,Oberá,El Salto,207,0,0,0,0,0,0,0,0,1
MISIONES,Oberá,General Alvear,130,0,0,0,1,0,0,0,0,1
MISIONES,Oberá,Guaraní,2824,1,0,0,1,0,0,1,1,1
MISIONES,Oberá,Los Helechos,344,0,0,0,1,0,0,0,0,1
MISIONES,Oberá,Oberá,63960,1,1,0,1,1,0,1,1,1
MISIONES,Oberá,Panambí,700,0,0,0,1,0,0,1,0,0
MISIONES,Oberá,Panambi Kilómetro 15,163,0,0,0,0,0,0,0,0,1
MISIONES,Oberá,Panambí Kilómetro 8,1422,0,0,0,1,0,0,0,0,1
MISIONES,Oberá,San Martín,815,0,0,0,1,0,0,1,0,1
MISIONES,Oberá,Villa Bonita,1664,0,1,0,1,0,0,1,0,1
MISIONES,San Ignacio,Barrio Tungoil,199,0,0,0,0,0,0,0,0,0
MISIONES,San Ignacio,Colonia Polana,109,0,0,0,0,0,1,0,0,1
MISIONES,San Ignacio,Corpus,2475,0,0,0,0,0,1,1,0,1
MISIONES,San Ignacio,Domingo Savio,307,0,0,0,0,0,0,0,0,0
MISIONES,San Ignacio,General Urquiza,372,0,0,0,0,0,1,0,0,0
MISIONES,San Ignacio,Gobernador Roca,3007,1,0,0,0,1,1,1,1,1
MISIONES,San Ignacio,Helvecia,273,0,0,0,0,0,1,0,0,0
MISIONES,San Ignacio,Hipólito Yrigoyen,1271,0,0,0,0,0,1,0,0,1
MISIONES,San Ignacio,Jardín América,22762,1,0,0,1,0,1,1,1,1
MISIONES,San Ignacio,Oasis,821,0,0,0,0,0,1,0,0,1
MISIONES,San Ignacio,Roca Chica,667,0,0,0,0,0,1,0,0,0
MISIONES,San Ignacio,San Ignacio,7772,1,0,0,0,1,1,1,1,1
MISIONES,San Ignacio,Santo Pipó,3109,1,0,0,0,0,1,1,0,1
MISIONES,San Javier,Florentino Ameghino,110,0,0,0,0,0,0,0,0,0
MISIONES,San Javier,Itacaruaré,1108,0,1,0,0,0,0,1,1,1
MISIONES,San Javier,Mojón Grande,630,0,0,0,0,0,0,1,0,1
RIO NEGRO,General Roca,Barrio El Labrador,263,0,0,0,1,0,1,0,0,0
RIO NEGRO,General Roca,Barrio El Maruchito,51,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio El Petróleo,84,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio El Treinta,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,General Roca,Barrio Emergente,44,0,0,0,0,0,0,0,1,0
RIO NEGRO,General Roca,Barrio Fátima,136,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Frontera,69,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Goretti,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio Guerrico,52,1,0,1,0,0,1,1,1,0
RIO NEGRO,General Roca,Barrio Isla 10,312,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio La Barda,71,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio La Costa,94,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio La Costa,94,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio La Defensa,209,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio La Herradura,49,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio La Lor,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,General Roca,Barrio La Ribera - Barrio APYCAR,470,0,0,0,0,0,1,0,1,1
RIO NEGRO,General Roca,Barrio Las Angustias,653,0,0,0,0,0,0,0,1,1
RIO NEGRO,General Roca,Barrio Luisillo,52,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Mar del Plata,35,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio María Elvira,162,0,0,0,0,0,0,0,1,1
RIO NEGRO,General Roca,Barrio Moño Azul,39,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Mosconi,564,0,0,1,0,0,1,1,1,1
RIO NEGRO,General Roca,Barrio Norte (municipio de Cinco Saltos),0,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio Norte (municipio de Cipolletti),34,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Pinar,38,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Pino Azul,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,General Roca,Barrio Porvenir,39,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Presidente Perón,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio Puente 83,2512,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Puente De Madera,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,General Roca,Barrio Santa Lucia,163,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Santa Rita,258,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Barrio Tres Luces,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,General Roca,Barrio Unión,106,0,0,0,0,0,1,0,0,0
RIO NEGRO,General Roca,Catriel,17584,0,0,0,1,1,1,0,1,1
RIO NEGRO,General Roca,Cervantes,3252,0,1,0,0,1,1,1,0,1
RIO NEGRO,General Roca,Chichinales,3057,0,0,0,1,1,1,1,1,1
RIO NEGRO,General Roca,Cinco Saltos,22790,1,0,1,1,1,1,1,1,1
RIO NEGRO,General Roca,Cipolletti,77713,1,1,1,1,1,1,0,1,1
RIO NEGRO,General Roca,Contralmirante Cordero,1000,0,0,0,0,1,1,1,0,1
RIO NEGRO,General Roca,Ferri,1385,0,0,0,0,0,1,0,1,1
TUCUMAN,Cruz Alta,Delfín Gallo,8828,0,0,0,0,0,1,1,0,0
LA RIOJA,Chilecito,Vichigasta,3016,1,0,0,1,0,1,1,1,1
LA RIOJA,Coronel Felipe Varela,Aicuña,219,0,0,0,0,0,1,0,0,0
LA RIOJA,Coronel Felipe Varela,Guandacol,2525,1,1,0,1,1,0,1,0,1
LA RIOJA,Coronel Felipe Varela,Los Palacios,512,0,0,0,0,0,1,0,0,1
LA RIOJA,Coronel Felipe Varela,Pagancillo,861,0,0,0,1,0,1,0,0,1
LA RIOJA,Coronel Felipe Varela,Santa Clara,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Coronel Felipe Varela,Villa Unión,4931,0,1,0,1,1,1,1,0,1
LA RIOJA,Famatina,Alto Carrizal,200,0,0,0,0,0,0,0,0,0
LA RIOJA,Famatina,Angulos,127,0,0,0,0,0,1,0,0,0
LA RIOJA,Famatina,Antinaco,102,0,0,0,0,0,0,0,0,0
LA RIOJA,Famatina,Bajo Carrizal,150,0,0,0,0,0,0,0,0,0
LA RIOJA,Famatina,Campanas,892,0,0,0,1,0,1,1,0,1
LA RIOJA,Famatina,Chañarmuyo,268,0,0,0,0,0,1,0,0,0
LA RIOJA,Famatina,Famatina,2466,1,1,0,1,1,1,1,1,1
LA RIOJA,Famatina,La Cuadra,122,0,0,0,0,0,1,0,0,0
LA RIOJA,Famatina,Pituil,849,0,0,0,0,0,1,1,0,1
LA RIOJA,Famatina,Plaza Vieja,250,0,0,0,0,0,0,0,0,0
LA RIOJA,Famatina,Santa Cruz,221,0,0,0,0,0,1,0,0,0
LA RIOJA,Famatina,Santo Domingo,93,0,0,0,0,0,0,0,0,0
LA RIOJA,Chamical,Chamical,12919,1,1,0,1,1,1,1,1,1
LA RIOJA,Chamical,Polco,80,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,Anguinan,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,Chilecito,33724,1,1,0,1,0,1,1,1,1
LA RIOJA,Chilecito,Colonia Anguinán,225,0,1,0,1,0,1,1,0,0
LA RIOJA,Chilecito,Colonia Catinzaco,33,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,Colonia Malligasta,482,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,Colonia Vichigasta,272,0,0,0,0,1,0,0,0,0
LA RIOJA,Chilecito,Guanchín,284,0,0,0,0,0,1,0,0,0
LA RIOJA,Chilecito,La Puntilla,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,Los Sarmientos,0,0,0,0,0,0,0,0,0,1
LA RIOJA,Chilecito,Malligasta,1668,0,0,0,0,0,1,1,0,0
LA RIOJA,Chilecito,Miranda,171,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,Nonogasta,6937,1,1,0,1,1,1,1,1,1
LA RIOJA,Chilecito,San Miguel,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,San Nicolás,153,0,0,0,0,0,1,0,0,0
LA RIOJA,Chilecito,Santa Florentina,129,0,0,0,0,0,1,0,0,0
LA RIOJA,Chilecito,Sañogasta,1805,0,0,0,0,0,1,1,1,1
LA RIOJA,Chilecito,Tilimuqui,279,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Colón,Ubajay,3234,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Colón,Villa Elisa,10266,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Concordia,Benito Legeren,0,0,0,0,0,0,0,0,1,1
ENTRE RIOS,Concordia,Calabacilla,879,0,0,0,0,0,1,0,1,1
ENTRE RIOS,Concordia,Clodomiro Ledesma,124,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Concordia,Colonia Ayuí,1724,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Concordia,Colonia General Roca,640,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Concordia,Colonia Yeruá,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Concordia,Concordia,149450,1,1,0,1,1,1,1,1,1
ENTRE RIOS,Concordia,El Redomón,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Concordia,Estación Yeruá,316,0,0,0,0,0,1,1,0,1
ENTRE RIOS,Concordia,Estación Yuquerí,190,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Concordia,Estancia Grande,578,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Concordia,La Criolla,1543,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Concordia,Las Tejas,0,0,0,0,0,0,0,0,1,1
ENTRE RIOS,Concordia,Los Charrúas,3306,0,0,0,0,0,1,1,1,1
CABA,COMUNA 05,ALMAGRO,131699,1,1,1,1,1,1,1,1,1
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),506,0,0,0,0,0,1,1,0,0
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),0,0,0,0,0,0,1,0,0,0
CORDOBA,Calamuchita,Villa del Dique,3236,1,0,0,1,0,1,0,1,1
CORDOBA,Calamuchita,Villa El Tala,4,0,0,0,0,0,0,0,0,0
CORDOBA,Calamuchita,Villa General Belgrano,7795,0,1,0,0,1,1,1,1,1
CORDOBA,Calamuchita,Villa La Rivera,6,0,0,0,0,0,0,0,0,0
CORDOBA,Calamuchita,Villa Quillinzo,54,0,0,0,0,0,1,0,0,0
CABA,COMUNA 04,NUEVA POMPEYA,42695,1,1,1,1,1,1,1,1,1
CORDOBA,General San Martín,Las Mojarras,60,0,0,0,0,0,0,0,1,1
CORDOBA,General San Martín,Luca,563,0,0,0,0,0,0,1,0,1
CORDOBA,General San Martín,Pasco,1178,0,0,0,1,0,0,1,0,1
CORDOBA,General San Martín,Sanabria,77,0,0,0,0,0,0,1,0,0
CORDOBA,General San Martín,Silvio Pellico,386,1,0,0,0,0,1,1,0,1
CORDOBA,General San Martín,Ticino,2188,0,1,0,1,1,0,1,1,1
CORDOBA,General San Martín,Tío Pujio,2655,1,0,0,1,0,1,1,1,1
CABA,COMUNA 04,PARQUE PATRICIOS,40985,1,1,1,1,1,1,1,1,1
CORRIENTES,Paso de los Libres,Paso de los Libres,43251,1,0,0,0,1,1,1,1,1
CORRIENTES,Paso de los Libres,Tapebicuá,516,0,0,0,0,0,0,0,0,1
CORRIENTES,Saladas,Saladas,12864,1,0,0,0,1,0,1,1,1
CORRIENTES,Saladas,San Lorenzo,2569,0,0,0,0,1,1,1,1,1
CORRIENTES,San Cosme,Ingenio Primer Correntino,296,0,0,0,0,0,0,0,0,0
CORRIENTES,San Cosme,Paso de la Patria,5598,0,0,0,0,1,1,1,1,1
CORDOBA,Calamuchita,Villa Rumipal,2246,0,0,0,0,0,1,1,1,1
CORDOBA,Calamuchita,Villa San Miguel,0,0,0,0,0,0,1,0,1,0
CORDOBA,Calamuchita,Villa Yacanto,1097,0,0,0,0,0,1,1,1,1
CORDOBA,Capital,Córdoba,1317298,1,1,1,1,1,1,1,1,1
CORDOBA,Capital,Jardín Arenales,0,0,0,0,0,0,0,0,1,1
CORDOBA,Capital,La Floresta,0,0,0,0,0,0,0,0,1,1
CORDOBA,Colón,1 De Agosto,0,0,0,0,0,0,0,0,1,1
CORDOBA,Colón,Agua de Oro,1918,1,0,0,1,0,1,0,1,1
CORDOBA,Colón,Almirante Brown,0,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,Ascochinga,394,1,0,0,1,0,0,1,1,1
CORDOBA,Colón,Barrio Nuevo Río Ceballos,100,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,Canteras El Sauce,290,0,0,0,0,0,0,0,0,0
CORDOBA,General San Martín,Villa Albertina,130,0,0,0,0,0,0,0,1,1
CORDOBA,General San Martín,Villa María,79351,1,1,0,1,0,1,1,1,1
CORDOBA,General San Martín,Villa Nueva,18818,1,1,0,1,1,1,1,1,1
CORDOBA,General San Martín,Villa Oeste,55,0,0,0,0,0,0,0,1,1
CORDOBA,Ischilín,Avellaneda,282,0,0,0,0,0,0,0,0,0
CORDOBA,Ischilín,Cañada de Río Pinto,134,0,0,0,0,0,0,0,0,0
CORDOBA,Ischilín,Chuña,550,0,0,0,0,1,1,0,0,1
CORDOBA,Ischilín,Copacabana,74,0,0,0,0,1,1,0,0,0
CORDOBA,Ischilín,Deán Funes,21211,1,1,0,1,1,0,1,1,1
CORDOBA,Ischilín,Esquina del Alambre,29,0,0,0,0,0,1,0,0,0
CORDOBA,Ischilín,Los Chañaritos,0,0,0,0,0,0,0,0,0,0
CORDOBA,Ischilín,Los Pozos,91,0,0,0,1,0,0,0,1,1
CORDOBA,Ischilín,Olivares de San Nicolás,541,0,0,0,0,0,1,0,0,0
CORDOBA,Ischilín,Quilino,4092,1,0,0,1,0,0,1,1,1
CORDOBA,Ischilín,San Pedro de Toyos,56,0,0,0,0,0,0,0,0,0
CABA,COMUNA 12,COGHLAN,18604,1,1,1,1,1,1,1,1,1
CORDOBA,Colón,El Manzano,892,1,0,0,0,0,1,0,0,1
CORDOBA,Colón,El Pueblito,0,0,0,0,0,0,0,0,1,0
CORDOBA,Colón,Estación Colonia Tirolesa,626,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,General Paz,1925,1,0,0,0,0,0,1,1,1
CORDOBA,Colón,Jesús María,31602,1,1,0,1,0,1,1,1,1
CORDOBA,Ischilín,Villa Gutiérrez,236,0,0,0,0,0,0,0,0,0
CABA,COMUNA 12,SAAVEDRA,50295,1,1,1,1,1,1,1,1,1
CORDOBA,Ischilín,Villa Quilino,1003,0,0,0,1,0,0,0,1,1
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),5298,1,0,0,0,0,1,1,1,1
CORDOBA,Juárez Celman,Assunta,73,0,0,0,0,0,0,0,0,0
CORDOBA,Juárez Celman,Bengolea,915,0,0,0,1,0,0,1,1,1
CORDOBA,Juárez Celman,Carnerillo,1867,1,0,0,1,1,1,1,1,1
TUCUMAN,Yerba Buena,Cevil Redondo,0,0,0,0,0,0,0,0,1,1
CORDOBA,Colón,La Calera,31972,1,1,0,1,1,1,1,1,1
CORDOBA,Colón,La Granja,2456,1,0,0,0,0,1,1,0,1
CORDOBA,Colón,La Morada,9,0,0,0,0,0,0,0,1,1
CORDOBA,Colón,La Puerta,323,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,Las Corzuelas,69,0,0,0,0,0,0,0,0,1
CORDOBA,Colón,Los Chañaritos,66,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,Los Molles,264,0,0,0,0,1,0,0,0,0
CORDOBA,Colón,Malvinas Argentinas,12187,1,0,0,1,0,1,1,1,1
